0 97.05 -7.658134716796875 35.606451988220215 0 {'batch_size': 512, 'epochs': 30, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
48 93.46 -3.5885220703125 577.439671754837 9 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 94.26 -4.135545166015625 635.1836915016174 10 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 95.18 -4.293181298828125 692.9469249248505 11 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 95.75 -4.62470302734375 750.685756444931 12 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 96.15 -4.8306849609375 808.4554481506348 13 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 96.53 -5.027771875 866.2000663280487 14 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 96.47 -5.048214306640625 923.9489932060242 15 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 96.95 -5.3522556640625 980.546600818634 16 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 97.11 -5.629194091796875 1037.1230099201202 17 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 97.31 -5.58223935546875 1094.8500928878784 18 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 97.38 -5.976101171875 1152.693963766098 19 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 97.79 -5.707213037109375 1210.4690828323364 20 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 97.64 -6.075610400390625 1268.219250679016 21 {'batch_size': 32, 'epochs': 22, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
49 95.79 -5.471497314453125 42.609437704086304 0 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.14 -7.404227978515625 85.22504711151123 1 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.81 -8.055835595703124 127.858065366745 2 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.56 -8.42158525390625 170.4946093559265 3 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.9 -8.688296484375 213.17785263061523 4 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.16 -8.666967578125 255.84131789207458 5 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.97 -8.75936630859375 298.482857465744 6 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.27 -8.85827509765625 341.13673424720764 7 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.34 -9.1642990234375 383.801958322525 8 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.95 -9.00171220703125 426.4106721878052 9 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.21 -9.02024169921875 469.0460910797119 10 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.36 -9.5912431640625 511.7312240600586 11 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.39 -10.12956728515625 554.3712048530579 12 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.97 -9.400359375 597.0166382789612 13 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.48 -9.68068046875 639.7136235237122 14 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.44 -9.9727201171875 682.3365273475647 15 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.39 -9.6784970703125 724.9868519306183 16 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.4 -9.59197724609375 767.6769573688507 17 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.18 -9.7800841796875 810.3160929679871 18 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.43 -9.86412568359375 852.9668710231781 19 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.49 -9.785788671875 895.6284379959106 20 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 98.64 -9.9288845703125 938.2581827640533 21 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.39 -9.771509765625 980.8764817714691 22 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 99.49 -9.9669357421875 1023.5360336303711 23 {'batch_size': 128, 'epochs': 24, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
50 9.88 0.11156312866210938 56.604506492614746 0 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 10.09 0.09554724578857422 112.83151197433472 1 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 10.21 0.0861930046081543 169.08446717262268 2 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 11.56 0.0736228157043457 225.34886598587036 3 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 15.14 0.06055115852355957 281.98617672920227 4 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 18.77 0.047730717849731444 338.5882387161255 5 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 20.96 0.030955056953430177 395.1774740219116 6 {'batch_size': 32, 'epochs': 7, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
51 26.77 -0.167243603515625 44.254729986190796 0 {'batch_size': 64, 'epochs': 3, 'learning_rate_init': 5.206170209136379e-05, 'momentum': 0.6440197270198309, 'weight_decay': 1.3704146572139011e-05}
51 38.51 -0.522662680053711 88.45018029212952 1 {'batch_size': 64, 'epochs': 3, 'learning_rate_init': 5.206170209136379e-05, 'momentum': 0.6440197270198309, 'weight_decay': 1.3704146572139011e-05}
51 50.57 -0.851053466796875 132.60947561264038 2 {'batch_size': 64, 'epochs': 3, 'learning_rate_init': 5.206170209136379e-05, 'momentum': 0.6440197270198309, 'weight_decay': 1.3704146572139011e-05}
52 9.86 -0.03062246971130371 35.59622621536255 0 {'batch_size': 512, 'epochs': 2, 'learning_rate_init': 1.1320176536301426e-05, 'momentum': 0.6184217693496102, 'weight_decay': 2.4725088874563036e-06}
52 11.24 -0.03380786819458008 71.18767046928406 1 {'batch_size': 512, 'epochs': 2, 'learning_rate_init': 1.1320176536301426e-05, 'momentum': 0.6184217693496102, 'weight_decay': 2.4725088874563036e-06}
53 97.32 -9.0958201171875 44.127918004989624 0 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 97.78 -8.8971134765625 88.2585825920105 1 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 74.46 -6.527816064453125 132.42004537582397 2 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 96.76 -9.07710341796875 176.6236777305603 3 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.47 -9.757567578125 220.84912538528442 4 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.44 -9.92494755859375 264.9942331314087 5 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 86.37 -8.69380185546875 309.08585262298584 6 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.62 -9.9134490234375 353.25948309898376 7 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.2 -9.45293056640625 397.4676067829132 8 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 95.94 -8.700156640625 441.733482837677 9 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 98.89 -9.295984765625 485.818106174469 10 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.38 -10.0345998046875 529.8971719741821 11 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.43 -9.744895703125 574.0921542644501 12 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.24 -9.75005625 618.1539208889008 13 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 98.81 -9.1796166015625 662.241706609726 14 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.0 -9.884564453125 706.3207430839539 15 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.38 -9.28877041015625 750.3910880088806 16 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.55 -9.34556396484375 794.4965991973877 17 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.59 -9.47688984375 838.5915756225586 18 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.67 -9.55736455078125 882.7190411090851 19 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.65 -9.55768017578125 926.8661704063416 20 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.7 -9.54195087890625 970.9999003410339 21 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.72 -9.60520859375 1015.1292793750763 22 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.69 -9.55249375 1059.2363057136536 23 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.67 -9.5372447265625 1103.3531274795532 24 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.69 -9.5264857421875 1147.5943176746368 25 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.71 -9.567531640625 1191.731281042099 26 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.72 -9.46774560546875 1235.9157552719116 27 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.72 -9.55629814453125 1280.072330713272 28 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.69 -9.52030576171875 1324.1497294902802 29 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.69 -9.41409326171875 1368.2285161018372 30 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.73 -9.41072890625 1412.3114717006683 31 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.67 -9.39994462890625 1456.4097516536713 32 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
53 99.67 -9.37836103515625 1500.4863104820251 33 {'batch_size': 64, 'epochs': 34, 'learning_rate_init': 0.017034409421165905, 'momentum': 0.03398589307200095, 'weight_decay': 0.001251194526458653}
54 95.94 -10.0895830078125 42.14626431465149 0 {'batch_size': 128, 'epochs': 1, 'learning_rate_init': 0.09068539209522071, 'momentum': 0.23628026998494156, 'weight_decay': 7.381085266839907e-06}
55 27.51 -0.46895821228027346 42.1680634021759 0 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 42.02 -0.8523661010742187 84.29308772087097 1 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 57.4 -1.198744091796875 126.41958498954773 2 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 70.52 -1.590143310546875 168.53708410263062 3 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 82.79 -2.2507330078125 210.7063455581665 4 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 89.63 -2.960986328125 252.912424325943 5 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 92.3 -3.4954225830078123 295.1256754398346 6 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 93.81 -3.943088623046875 337.27430272102356 7 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 94.75 -4.3785 379.4693043231964 8 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 95.44 -4.82935185546875 421.62776732444763 9 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 95.83 -5.272936376953125 463.81398344039917 10 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 96.71 -5.206253955078125 506.00104331970215 11 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 96.97 -5.767688134765625 548.1523489952087 12 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 97.38 -5.83025869140625 590.2662305831909 13 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 97.68 -5.87517568359375 632.4249436855316 14 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 97.75 -6.09242978515625 674.560736656189 15 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 97.91 -6.2890673828125 716.7297606468201 16 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 97.81 -6.601640380859375 758.8879880905151 17 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.17 -6.29121455078125 801.0326814651489 18 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.23 -6.22820029296875 843.1461005210876 19 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.4 -6.505551806640625 885.2826611995697 20 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.43 -6.6085521484375 927.3782649040222 21 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.41 -6.5325970703125 969.4773902893066 22 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.41 -6.63291435546875 1011.5815842151642 23 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.48 -7.10896904296875 1053.6904525756836 24 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.47 -7.195545068359375 1095.804711341858 25 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.54 -7.124639208984375 1137.915643453598 26 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.52 -7.285420947265625 1180.0273184776306 27 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 97.78 -7.6125697265625 1222.1220455169678 28 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.74 -7.193211572265625 1264.2438831329346 29 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.67 -7.6166431640625 1306.4072453975677 30 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.76 -7.458209619140625 1348.5867896080017 31 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.76 -7.500374609375 1390.6968302726746 32 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.7 -7.5480462890625 1432.790631055832 33 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.62 -7.563798876953125 1474.8938105106354 34 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.77 -7.268074755859375 1517.0614109039307 35 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.82 -7.50780947265625 1559.1907863616943 36 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.81 -7.452424853515625 1601.3207499980927 37 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.82 -7.900093798828125 1643.423665523529 38 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.83 -7.82956337890625 1685.607262134552 39 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.65 -7.4023943359375 1727.7522447109222 40 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.84 -8.1230037109375 1769.883906364441 41 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.87 -7.987453076171875 1812.0122411251068 42 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.88 -7.62171640625 1854.1986057758331 43 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.92 -7.6819986328125 1896.3980734348297 44 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.82 -7.48461201171875 1938.5310208797455 45 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.95 -7.74482119140625 1980.6816000938416 46 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.89 -7.548628955078125 2022.9434609413147 47 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
55 98.95 -8.092899755859374 2065.1497011184692 48 {'batch_size': 128, 'epochs': 49, 'learning_rate_init': 0.00026260313249299545, 'momentum': 0.2425227014980641, 'weight_decay': 0.0001331972686402681}
56 37.54 -0.6881479736328125 35.668612003326416 0 {'batch_size': 512, 'epochs': 17, 'learning_rate_init': 0.0023361897995271886, 'momentum': 0.19639041721452455, 'weight_decay': 2.6168923557015072e-05}
56 67.47 -1.4434327392578126 71.31023478507996 1 {'batch_size': 512, 'epochs': 17, 'learning_rate_init': 0.0023361897995271886, 'momentum': 0.19639041721452455, 'weight_decay': 2.6168923557015072e-05}
56 87.21 -2.784113916015625 106.99289679527283 2 {'batch_size': 512, 'epochs': 17, 'learning_rate_init': 0.0023361897995271886, 'momentum': 0.19639041721452455, 'weight_decay': 2.6168923557015072e-05}
56 92.59 -3.778743994140625 142.71460103988647 3 {'batch_size': 512, 'epochs': 17, 'learning_rate_init': 0.0023361897995271886, 'momentum': 0.19639041721452455, 'weight_decay': 2.6168923557015072e-05}
