0 82.63 -5.961871923828125 35.84452199935913 0 {'batch_size': 512, 'epochs': 30, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
28 22.82 -0.09251634826660156 88.11299753189087 1 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 28.86 -0.14187633514404296 132.19140815734863 2 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 31.82 -0.20569024658203125 176.23141241073608 3 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 33.54 -0.2850609619140625 220.26874375343323 4 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 35.46 -0.3904206512451172 264.3099465370178 5 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 38.23 -0.50986044921875 308.3613088130951 6 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 40.7 -0.6442539367675781 352.3986394405365 7 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
28 42.26 -0.8069719360351563 396.4486930370331 8 {'batch_size': 64, 'epochs': 9, 'learning_rate_init': 2.755481706191935e-05, 'momentum': 0.16424728481167827, 'weight_decay': 3.875004200488529e-05}
29 10.27 -0.15292390441894532 37.46136999130249 0 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 10.46 -0.15535000457763673 74.937912940979 1 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 10.68 -0.15990980987548828 112.39939618110657 2 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 10.94 -0.16268287658691405 149.87481451034546 3 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 11.34 -0.16685916748046875 187.33044600486755 4 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 11.88 -0.16968596649169923 224.79062843322754 5 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 12.09 -0.17211805267333985 262.2679650783539 6 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 12.46 -0.17434705200195313 299.72289419174194 7 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 12.9 -0.17939660186767578 337.17936420440674 8 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 13.36 -0.18169964294433594 374.64047503471375 9 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 13.91 -0.1859753143310547 412.1086645126343 10 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 14.1 -0.18893201751708985 449.5941262245178 11 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 14.72 -0.19349325103759765 487.0653564929962 12 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 14.78 -0.19363658905029296 524.5488128662109 13 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
29 15.18 -0.19905369720458985 562.0072152614594 14 {'batch_size': 256, 'epochs': 15, 'learning_rate_init': 2.3242451876155056e-06, 'momentum': 0.763237204330285, 'weight_decay': 6.469582128255108e-05}
30 62.26 -2.055915576171875 35.5318558216095 0 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 62.23 -3.2649411865234375 71.06678080558777 1 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 79.25 -4.229948974609375 106.62387585639954 2 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 75.97 -4.536505712890625 142.16936254501343 3 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 83.29 -5.06672412109375 177.70985865592957 4 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 82.56 -4.893692333984375 213.26954078674316 5 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 82.93 -5.3384236328125 248.84896516799927 6 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 85.01 -5.94846826171875 284.40372037887573 7 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 79.49 -5.933345263671875 320.01294922828674 8 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 82.96 -6.274553515625 355.6199953556061 9 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 78.18 -6.013281689453125 391.2371988296509 10 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 84.43 -6.282159423828125 426.8353683948517 11 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 78.58 -5.860373486328125 462.4283776283264 12 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 86.21 -6.13793271484375 498.01062083244324 13 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 82.5 -6.193622265625 533.5994720458984 14 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 81.05 -6.54870791015625 569.218507528305 15 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 87.79 -6.37458046875 604.8306472301483 16 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 90.2 -6.762481787109375 640.4485125541687 17 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 88.38 -6.85804228515625 676.1063606739044 18 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 89.23 -7.218301123046875 711.7508547306061 19 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
30 77.63 -6.7887693359375 747.3663673400879 20 {'batch_size': 512, 'epochs': 21, 'learning_rate_init': 0.0016417584805780414, 'momentum': 0.7064143966634708, 'weight_decay': 0.00025135253914009004}
31 20.8 -0.09982126770019531 42.20834255218506 0 {'batch_size': 128, 'epochs': 2, 'learning_rate_init': 4.089454021701936e-05, 'momentum': 0.6114358081435411, 'weight_decay': 0.000385206286018925}
31 29.2 -0.19278233184814453 84.43974757194519 1 {'batch_size': 128, 'epochs': 2, 'learning_rate_init': 4.089454021701936e-05, 'momentum': 0.6114358081435411, 'weight_decay': 0.000385206286018925}
32 75.11 -5.031211572265625 37.50089931488037 0 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 83.49 -5.662193017578125 75.0143473148346 1 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 85.34 -6.56645361328125 112.54432940483093 2 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 87.2 -6.84209169921875 150.05865216255188 3 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 88.1 -7.18597509765625 187.5918471813202 4 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 88.86 -7.593603955078125 225.10813307762146 5 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 90.14 -7.382511865234375 262.6495623588562 6 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 90.78 -7.6224904296875 300.1783072948456 7 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 90.94 -7.8101779296875 337.6870472431183 8 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 91.7 -8.136162744140625 375.2222144603729 9 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 91.82 -7.61780986328125 412.7384293079376 10 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 88.74 -7.96316669921875 450.27169036865234 11 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 92.23 -7.945228173828125 487.8096477985382 12 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 90.25 -8.120768017578126 525.3156442642212 13 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 91.81 -8.40717900390625 562.8500137329102 14 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 92.16 -8.51466904296875 600.3666186332703 15 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 91.23 -8.14381591796875 637.9106004238129 16 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 93.06 -8.36903857421875 675.449901342392 17 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
32 92.29 -8.41803798828125 712.9469969272614 18 {'batch_size': 256, 'epochs': 19, 'learning_rate_init': 0.000596545934069866, 'momentum': 0.9556565489917677, 'weight_decay': 0.0008844603980804988}
33 75.6 -4.6092958984375 35.69871664047241 0 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 84.86 -5.807856787109375 71.36133885383606 1 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 85.79 -5.779973291015625 107.02065086364746 2 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 82.86 -6.717642822265625 142.66960668563843 3 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 86.41 -6.877458251953125 178.30619955062866 4 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 87.35 -7.640771142578125 213.93142557144165 5 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 87.22 -7.40983125 249.6088147163391 6 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.15 -7.897483056640625 285.2986557483673 7 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.52 -7.85763994140625 320.94352316856384 8 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 89.02 -7.8219935546875 356.5845527648926 9 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.77 -8.19343408203125 392.2114026546478 10 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.39 -8.08652021484375 427.827819108963 11 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.73 -7.959175732421875 463.46279668807983 12 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.07 -8.36399638671875 499.10344409942627 13 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.96 -8.4487185546875 534.7061276435852 14 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.12 -8.76338671875 570.314423084259 15 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.16 -8.96672373046875 605.9242134094238 16 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.45 -9.0226873046875 641.5309684276581 17 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.92 -8.89076953125 677.1268327236176 18 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.28 -8.89426982421875 712.7498450279236 19 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.06 -8.78184609375 748.348108291626 20 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.0 -8.94241357421875 783.9134011268616 21 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 90.31 -9.351683203125 819.4765913486481 22 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.63 -8.9845029296875 855.0565581321716 23 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.64 -9.598781640625 890.6421430110931 24 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.96 -9.44438486328125 926.2359812259674 25 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 89.47 -9.30578701171875 961.7965648174286 26 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.36 -9.576946875 997.3435542583466 27 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 91.05 -10.0025521484375 1032.9385702610016 28 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.72 -9.2551423828125 1068.5594401359558 29 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 93.1 -9.9258265625 1104.141470193863 30 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 93.04 -9.881641796875 1139.715823173523 31 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 93.39 -9.928268359375 1175.2918395996094 32 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.78 -9.64694150390625 1210.8695619106293 33 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 92.17 -9.88480673828125 1246.4541687965393 34 {'batch_size': 512, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
34 41.11 -0.6169721923828125 44.059330463409424 0 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 58.89 -1.4628186279296875 88.12123203277588 1 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 68.13 -2.085413330078125 132.18939304351807 2 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 70.85 -2.6515438720703126 176.24830746650696 3 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 72.91 -3.112584814453125 220.30719184875488 4 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 74.42 -3.5141164794921873 264.37002182006836 5 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 75.86 -3.8318108642578124 308.4469075202942 6 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 76.57 -3.8754109130859375 352.5037739276886 7 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 78.45 -4.38869345703125 396.57046937942505 8 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 79.64 -4.455858349609375 440.6397569179535 9 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
35 73.66 -4.656462158203125 44.05061984062195 0 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 83.43 -5.8670333984375 88.0972032546997 1 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 86.48 -6.66526455078125 132.1421136856079 2 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 84.3 -5.945255322265625 176.27323842048645 3 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 87.07 -6.9451990234375 220.39740872383118 4 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 88.02 -6.8322984375 264.5246295928955 5 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 89.37 -7.636478759765625 308.6744074821472 6 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 86.93 -7.413065576171875 352.8111529350281 7 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 89.6 -7.898413623046875 396.9487614631653 8 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 89.37 -7.87760302734375 441.10048818588257 9 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 90.28 -7.54187138671875 485.2335538864136 10 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 92.26 -7.785615869140625 529.370881319046 11 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 89.53 -8.285075439453125 573.5073080062866 12 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 91.23 -8.068908349609375 617.6606683731079 13 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 91.59 -8.014331689453124 661.7967855930328 14 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 92.12 -7.91346591796875 705.9572229385376 15 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 92.02 -8.2037330078125 750.1367909908295 16 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 93.0 -8.59094306640625 794.2873637676239 17 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 92.47 -8.1185255859375 838.4082899093628 18 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 92.45 -8.4581857421875 882.5518944263458 19 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 91.3 -8.25116064453125 926.6874544620514 20 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 92.69 -8.71237392578125 970.8209879398346 21 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 91.87 -8.5043755859375 1014.9637143611908 22 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
36 84.65 -7.204800439453125 42.16629505157471 0 {'batch_size': 128, 'epochs': 31, 'learning_rate_init': 0.05766381040471441, 'momentum': 0.14317344772103047, 'weight_decay': 0.0016960416749206393}
36 87.48 -7.53300078125 84.33297848701477 1 {'batch_size': 128, 'epochs': 31, 'learning_rate_init': 0.05766381040471441, 'momentum': 0.14317344772103047, 'weight_decay': 0.0016960416749206393}
36 89.39 -7.404847021484375 126.50804686546326 2 {'batch_size': 128, 'epochs': 31, 'learning_rate_init': 0.05766381040471441, 'momentum': 0.14317344772103047, 'weight_decay': 0.0016960416749206393}
