0 12.81 -2.1366094360351564 30.40084171295166 0 {'batch_size': 512, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
38 73.39 -22.0090876953125 5603.379361629486 148 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.51 -22.05604453125 5640.996361494064 149 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.35 -21.8358962890625 5678.600069284439 150 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.27 -21.87988046875 5716.21190571785 151 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.17 -21.9437111328125 5753.83042383194 152 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.22 -21.8869353515625 5791.452790260315 153 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.25 -21.927837109375 5829.060470819473 154 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.31 -22.01513359375 5866.660799503326 155 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.35 -21.834514453125 5904.272606134415 156 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.29 -21.8973841796875 5941.87007021904 157 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.38 -21.849290234375 5979.476624965668 158 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.59 -21.781308203125 6017.074087381363 159 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.54 -21.9073521484375 6054.7054760456085 160 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.41 -22.1235640625 6092.322878837585 161 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.39 -21.9987859375 6129.917732000351 162 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.32 -21.9531255859375 6167.526571273804 163 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.47 -21.82779296875 6205.108179569244 164 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.44 -22.048056640625 6242.710933685303 165 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.38 -21.924344140625 6280.347594499588 166 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.51 -21.9423390625 6317.93768620491 167 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.39 -22.0165240234375 6355.542682647705 168 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.47 -21.8994376953125 6393.153952360153 169 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.37 -21.8067251953125 6430.777427911758 170 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.37 -21.88579609375 6468.372963428497 171 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.19 -22.0009873046875 6506.007977485657 172 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.46 -21.98818203125 6543.63357424736 173 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.39 -21.63593203125 6581.247709274292 174 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.53 -21.9480578125 6618.8582463264465 175 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.46 -21.90174296875 6656.479754924774 176 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.41 -22.0281490234375 6694.085952758789 177 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.4 -21.84921796875 6731.694224834442 178 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
38 73.4 -21.9496234375 6769.309246778488 179 {'batch_size': 64, 'epochs': 180, 'learning_rate_init': 0.301295505594326, 'momentum': 0.8964993708046145, 'weight_decay': 4.065325499443032e-05}
39 14.04 -2.947355419921875 37.639307260513306 0 {'batch_size': 64, 'epochs': 2, 'learning_rate_init': 0.07241850900370737, 'momentum': 0.36688961179591606, 'weight_decay': 0.0020635199941510143}
39 20.0 -4.434497021484375 75.25576305389404 1 {'batch_size': 64, 'epochs': 2, 'learning_rate_init': 0.07241850900370737, 'momentum': 0.36688961179591606, 'weight_decay': 0.0020635199941510143}
40 8.48 -1.8341714965820313 31.97582459449768 0 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 12.97 -2.557517529296875 63.98969292640686 1 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 13.97 -3.006094677734375 95.97933292388916 2 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 25.32 -4.781359326171875 127.98303842544556 3 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 17.51 -3.9098369384765626 160.00336742401123 4 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 35.11 -5.946748681640625 192.00326299667358 5 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 35.78 -6.66446181640625 224.00178384780884 6 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 40.02 -6.663676123046875 256.00699639320374 7 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 41.53 -7.451509716796875 287.99947142601013 8 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 45.72 -8.035701708984375 320.00137209892273 9 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 39.36 -7.265308544921875 352.00487542152405 10 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
40 42.33 -8.34772119140625 383.9915192127228 11 {'batch_size': 256, 'epochs': 12, 'learning_rate_init': 0.05385292104628856, 'momentum': 0.28730518478934586, 'weight_decay': 6.329980146224761e-05}
41 1.41 -0.028927014541625978 48.0152108669281 0 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 2.93 -0.10545435485839844 96.00926733016968 1 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 3.5 -0.18935431518554688 144.01569271087646 2 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 4.03 -0.25480223541259767 191.99006295204163 3 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 4.86 -0.3199644989013672 239.99964594841003 4 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 5.7 -0.37794834899902346 288.0017807483673 5 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 5.95 -0.3994582885742187 336.0312530994415 6 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 6.56 -0.4863936492919922 384.04865884780884 7 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 6.81 -0.5002259368896484 432.03964924812317 8 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 7.08 -0.5750785278320313 480.063113451004 9 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 7.25 -0.6617163818359375 528.0555443763733 10 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 7.71 -0.6555996154785156 576.0674359798431 11 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 8.1 -0.6876094543457031 624.0663542747498 12 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 8.28 -0.7989743774414062 672.1073069572449 13 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 8.96 -0.8455541381835937 720.103321313858 14 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 9.09 -0.8849097900390624 768.1078381538391 15 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 9.93 -0.8581279296875 816.1395456790924 16 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 9.82 -0.9486497863769531 864.1249716281891 17 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 9.99 -0.9849054016113281 912.1540877819061 18 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 10.07 -1.0758118957519531 960.1681325435638 19 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 10.49 -1.0736667114257812 1008.1772451400757 20 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 10.51 -1.133634326171875 1056.21639919281 21 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 10.8 -1.1596546630859375 1104.2142477035522 22 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 11.23 -1.2140350830078126 1152.242158651352 23 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 11.33 -1.2482082641601562 1200.2352149486542 24 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 11.51 -1.308500146484375 1248.2525980472565 25 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 11.79 -1.3486654174804686 1296.2605409622192 26 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 11.79 -1.4126886352539063 1344.294142961502 27 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 11.95 -1.4080952270507812 1392.2810881137848 28 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 12.61 -1.4479529541015626 1440.265881061554 29 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 12.57 -1.5257819458007813 1488.2560799121857 30 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 13.1 -1.5151635498046876 1536.2646703720093 31 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 13.33 -1.4910654541015624 1584.2434968948364 32 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 13.42 -1.5351868041992187 1632.1886732578278 33 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 13.7 -1.6330786743164063 1680.1691136360168 34 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 13.49 -1.7345271118164063 1728.1085903644562 35 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 13.68 -1.6925783325195312 1776.0472159385681 36 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 14.19 -1.7061197387695313 1823.9767818450928 37 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 14.19 -1.747467626953125 1871.9066581726074 38 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 14.59 -1.7849048950195312 1919.8625979423523 39 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 14.71 -1.8616004638671875 1967.8117113113403 40 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 15.05 -1.8905495361328124 2015.7630579471588 41 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 15.43 -1.8961599243164062 2063.7132320404053 42 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 15.41 -1.9425677734375 2111.665465593338 43 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 15.76 -1.9982367309570312 2159.6114773750305 44 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 16.11 -1.9538389404296874 2207.56032705307 45 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 16.08 -2.0520078857421873 2255.520643234253 46 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 16.67 -2.0808836791992187 2303.476140022278 47 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 16.67 -2.0050006469726562 2351.4498949050903 48 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 17.34 -2.0974305419921877 2399.400921344757 49 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 17.26 -2.1460471435546875 2447.3677887916565 50 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 16.98 -2.2647897216796875 2495.2920224666595 51 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 17.74 -2.233806982421875 2543.2420406341553 52 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 17.84 -2.2498115234375 2591.1699600219727 53 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 18.11 -2.2918775634765627 2639.1197056770325 54 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 18.51 -2.2125229736328125 2687.067460298538 55 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 18.24 -2.309251025390625 2735.001792192459 56 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 19.23 -2.347409228515625 2782.9691321849823 57 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 18.67 -2.478232373046875 2830.892643213272 58 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 18.83 -2.4078468017578123 2878.852310657501 59 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 19.28 -2.449723583984375 2926.8117883205414 60 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 19.35 -2.54460029296875 2974.7617065906525 61 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 19.9 -2.5274111572265623 3022.7052087783813 62 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 19.74 -2.5463716796875 3070.6714177131653 63 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 20.57 -2.5364757080078126 3118.6200938224792 64 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 20.36 -2.5956268310546875 3166.5545172691345 65 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 20.57 -2.5815950439453124 3214.5324099063873 66 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 20.72 -2.683935888671875 3262.467296600342 67 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 20.22 -2.764093359375 3310.4327430725098 68 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 21.34 -2.7257906005859374 3358.398817062378 69 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 21.1 -2.74355 3406.363535642624 70 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 21.61 -2.7528587646484377 3454.3089706897736 71 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 21.74 -2.8305749267578126 3502.248270750046 72 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 21.96 -2.83984892578125 3550.1951644420624 73 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 22.07 -2.8979275634765624 3598.126387357712 74 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 22.57 -2.92963564453125 3646.065601825714 75 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 22.55 -2.997850146484375 3693.994140148163 76 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 22.48 -2.99686748046875 3741.946266412735 77 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 23.14 -2.907545458984375 3789.8753130435944 78 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 23.0 -3.059827294921875 3837.806563138962 79 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 23.35 -3.0092116455078126 3885.734748363495 80 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 23.43 -3.1213736572265627 3933.6785094738007 81 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 23.92 -3.104673779296875 3981.627300262451 82 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 24.3 -3.17193017578125 4029.5463721752167 83 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 24.5 -3.18271318359375 4077.5351462364197 84 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 24.37 -3.2480381591796874 4125.460628271103 85 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 23.66 -3.135224072265625 4173.410762548447 86 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 24.73 -3.294533837890625 4221.337016582489 87 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 24.8 -3.2693791259765623 4269.293269872665 88 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
41 25.35 -3.222713916015625 4317.237589836121 89 {'batch_size': 32, 'epochs': 137, 'learning_rate_init': 8.43024824314275e-05, 'momentum': 0.15535934301815535, 'weight_decay': 0.0002525043996208709}
