0 43.11 -2.645795849609375 30.183260679244995 0 {'batch_size': 512, 'epochs': 119, 'learning_rate_init': 0.11630395714480306, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
47 87.1 -8.6178703125 4439.5178480148315 93 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 86.55 -8.608915234375 4486.7427661418915 94 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.16 -8.61948125 4533.966367006302 95 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.3 -8.852358203125 4581.179326534271 96 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.42 -8.67124599609375 4628.416338682175 97 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 86.87 -8.6535119140625 4675.639243364334 98 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.04 -8.76937685546875 4722.854282855988 99 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 86.78 -8.58997958984375 4770.079734802246 100 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.12 -8.75608291015625 4817.299698352814 101 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 86.74 -8.6354265625 4864.514884233475 102 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.07 -8.7260453125 4911.748050689697 103 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.82 -8.8128611328125 4958.966233730316 104 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.41 -8.7402048828125 5006.183302640915 105 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.61 -8.79850068359375 5053.394369840622 106 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.84 -8.9624927734375 5100.642513513565 107 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.45 -8.83674580078125 5147.876136064529 108 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 86.9 -8.74315732421875 5195.091514110565 109 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.78 -8.84956572265625 5242.319295883179 110 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.68 -8.95072275390625 5289.534703969955 111 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.99 -9.0985953125 5336.756211280823 112 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.81 -8.9446103515625 5383.962407827377 113 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.5 -8.984666015625 5431.175860404968 114 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.62 -9.11699169921875 5478.411958217621 115 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.53 -8.954903515625 5525.624177455902 116 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.42 -9.0568125 5572.840620040894 117 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.58 -9.023982421875 5620.073521614075 118 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.07 -9.14015 5667.284959793091 119 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.68 -8.92196162109375 5714.49645113945 120 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.33 -9.007321484375 5761.713351011276 121 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.71 -9.06535302734375 5808.932018280029 122 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.86 -9.21798671875 5856.162827014923 123 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.64 -9.06169404296875 5903.3919286727905 124 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.39 -9.09682421875 5950.605672836304 125 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.45 -8.97963310546875 5997.824500799179 126 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.14 -9.18285322265625 6045.04793214798 127 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.56 -9.2159578125 6092.261847019196 128 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.62 -8.97268095703125 6139.482585906982 129 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.03 -9.10882587890625 6186.69863653183 130 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.38 -9.29024931640625 6233.932378768921 131 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.81 -9.11155224609375 6281.1440415382385 132 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.8 -9.4290283203125 6328.363506793976 133 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.58 -9.20087685546875 6375.567176580429 134 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.72 -9.19181513671875 6422.77200627327 135 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.08 -9.16028037109375 6469.975090265274 136 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.26 -9.4611552734375 6517.1861226558685 137 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.07 -9.36161181640625 6564.39617729187 138 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.29 -9.310794140625 6611.617392778397 139 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.02 -9.49167607421875 6658.821110010147 140 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.21 -9.31121640625 6706.032203912735 141 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 88.14 -9.25925498046875 6753.235544681549 142 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 89.08 -9.3937794921875 6800.445427656174 143 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 89.15 -9.4665046875 6847.661945819855 144 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 89.12 -9.4651966796875 6894.937915802002 145 {'batch_size': 32, 'epochs': 146, 'learning_rate_init': 0.0001284715119789612, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
48 22.34 -0.19472518768310546 47.16611170768738 0 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 26.69 -0.44733034362792967 94.32944107055664 1 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 31.08 -0.72423720703125 141.4927635192871 2 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 33.82 -1.000983770751953 188.64717078208923 3 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 36.8 -1.1700056884765626 235.80620169639587 4 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 38.87 -1.2836837280273437 282.96819972991943 5 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 41.01 -1.5598632446289062 330.1510238647461 6 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 42.55 -1.6524766845703125 377.32951641082764 7 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 44.15 -1.7914190795898437 424.5142424106598 8 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 45.09 -1.8416350219726563 471.6878385543823 9 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 45.44 -2.180961962890625 518.8622059822083 10 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 47.73 -2.0721691650390626 566.0404932498932 11 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 48.72 -2.102522509765625 613.2393605709076 12 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 50.18 -2.3474298828125 660.4343528747559 13 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 51.71 -2.36968955078125 707.6143839359283 14 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 51.27 -2.43122373046875 754.79097032547 15 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 53.86 -2.6145050048828127 801.9667255878448 16 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 55.21 -2.6638372802734374 849.1431412696838 17 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 55.98 -2.776009814453125 896.3295381069183 18 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 56.46 -2.721322998046875 943.5090589523315 19 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 56.78 -3.06012841796875 990.705677986145 20 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 58.26 -2.941174560546875 1037.8940098285675 21 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 58.76 -3.048549609375 1085.0714139938354 22 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 59.33 -3.194653271484375 1132.2471916675568 23 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 59.91 -3.3096236083984376 1179.4203703403473 24 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 59.4 -3.1450642822265626 1226.5963335037231 25 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 60.9 -3.3384249755859376 1273.786704301834 26 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 62.0 -3.5465798583984376 1320.9629759788513 27 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 61.91 -3.6320884521484373 1368.146871805191 28 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 63.72 -3.614725 1415.3222360610962 29 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 63.51 -3.8058496337890624 1462.4978985786438 30 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 63.98 -3.65887158203125 1509.67405295372 31 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 64.95 -3.9389909912109373 1556.8686695098877 32 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 65.06 -3.9387980712890625 1604.0620319843292 33 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 64.79 -3.87870478515625 1651.2298793792725 34 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 66.71 -3.8925991455078126 1698.400829076767 35 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 67.25 -4.007469140625 1745.5795619487762 36 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 67.12 -4.127086450195312 1792.759150505066 37 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 67.8 -4.083151171875 1839.9362044334412 38 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 68.02 -4.079265380859375 1887.1041796207428 39 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 68.41 -4.304295068359375 1934.2788395881653 40 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 69.08 -4.334658056640625 1981.4793450832367 41 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 68.96 -4.42324169921875 2028.656890153885 42 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 69.87 -4.332150439453125 2075.83779835701 43 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 70.23 -4.357387158203125 2123.022411584854 44 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 70.06 -4.430569970703125 2170.1996808052063 45 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 70.7 -4.508769970703125 2217.373260974884 46 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 71.19 -4.5320904296875 2264.5621151924133 47 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 71.55 -4.648021826171875 2311.7349846363068 48 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 71.86 -4.784236474609375 2358.913233757019 49 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 71.23 -4.74937548828125 2406.0916714668274 50 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 71.17 -4.61641416015625 2453.2695593833923 51 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 72.36 -4.7787884765625 2500.4500341415405 52 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 72.7 -4.73061533203125 2547.6229848861694 53 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 73.29 -4.791219970703125 2594.8141906261444 54 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 72.94 -4.846785546875 2641.982307434082 55 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 73.63 -4.89615244140625 2689.154953956604 56 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 73.43 -4.830573046875 2736.3230545520782 57 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.33 -4.993969921875 2783.489934206009 58 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 73.42 -4.8962978515625 2830.6596002578735 59 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.17 -5.017836767578125 2877.8479764461517 60 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.53 -5.074865771484375 2925.0138142108917 61 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.72 -5.190023876953125 2972.2040164470673 62 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 75.11 -5.17860439453125 3019.3909192085266 63 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 75.04 -5.164140380859375 3066.568736553192 64 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.88 -5.135220263671875 3113.7440955638885 65 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 75.61 -5.3804431640625 3160.919567346573 66 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.67 -5.26134619140625 3208.0962359905243 67 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 75.67 -5.390661669921875 3255.290735721588 68 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 76.44 -5.24954736328125 3302.468374967575 69 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 76.11 -5.355407470703125 3349.645000934601 70 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 76.5 -5.362363427734375 3396.8184943199158 71 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 77.05 -5.427512646484375 3443.9861299991608 72 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 77.4 -5.405649462890625 3491.166000843048 73 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 76.93 -5.490298095703125 3538.3505232334137 74 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 77.38 -5.57326767578125 3585.552958250046 75 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 77.06 -5.5366126953125 3632.743946790695 76 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 78.02 -5.58443232421875 3679.926823616028 77 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 77.69 -5.47524765625 3727.1049909591675 78 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 77.22 -5.529891845703125 3774.2840666770935 79 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 78.68 -5.6739828125 3821.479973077774 80 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 78.29 -5.64384931640625 3868.671219587326 81 {'batch_size': 32, 'epochs': 86, 'learning_rate_init': 3.97033839694328e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
