0 73.64 -0.4066470153808594 111.82539343833923 0 {'batch_size': 128, 'epochs': 60, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
47 91.68 -2.7629388671875 6414.805259943008 44 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 92.92 -2.33231015625 6542.125236272812 45 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 92.96 -2.676081494140625 6675.6402044296265 46 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 92.72 -2.776841748046875 6810.205201387405 47 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.28 -2.720959423828125 6956.695219755173 48 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 87.88 -2.941494091796875 7089.820219516754 49 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.88 -2.70160126953125 7223.380196094513 50 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.6 -2.982333056640625 7357.025257587433 51 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.2 -2.893376953125 7499.5502026081085 52 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.2 -3.006019970703125 7641.285228729248 53 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.92 -3.039058740234375 7779.8903748989105 54 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.12 -3.03002880859375 7913.580280780792 55 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.64 -3.0522958984375 8046.345242738724 56 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.92 -2.821849072265625 8174.345316171646 57 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.56 -2.869597900390625 8424.270323991776 58 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.4 -3.15589365234375 8566.510228395462 59 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.72 -2.940636328125 8701.220253229141 60 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.76 -3.195052099609375 8836.450245857239 61 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 91.68 -3.7070814453125 8978.961100101471 62 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 92.04 -3.3266240234375 9111.825075387955 63 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 94.08 -3.574479052734375 9255.810234308243 64 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 94.4 -3.328266943359375 9388.180247068405 65 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.84 -3.3949931640625 9515.190216779709 66 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 92.52 -3.196853125 9643.085208654404 67 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 94.12 -3.3695458984375 9771.845196008682 68 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 93.88 -3.01935888671875 9904.530219316483 69 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 90.96 -3.820574560546875 10045.800299167633 70 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 94.08 -3.36115517578125 10174.953915119171 71 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
47 94.28 -3.32311552734375 10313.485268592834 72 {'batch_size': 8, 'epochs': 73, 'learning_rate_init': 5.719249323249734e-05, 'momentum': 0.707605138259081, 'weight_decay': 0.001579131899429055}
48 61.12 -0.11223752899169921 128.8529758453369 0 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 61.96 -0.14119035949707032 257.85300946235657 1 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 63.76 -0.17517726135253905 386.8580358028412 2 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 64.56 -0.18762694396972657 528.3629710674286 3 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 66.24 -0.22351057739257812 657.5979731082916 4 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 69.08 -0.24946588745117187 786.7379467487335 5 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 70.32 -0.2946572570800781 915.8379638195038 6 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 72.44 -0.36143693237304686 1048.652970790863 7 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 73.6 -0.42555762329101565 1177.942975282669 8 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.56 -0.48185108032226565 1427.4333894252777 9 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.24 -0.5143210021972656 1558.8283536434174 10 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 76.88 -0.5518976257324218 1688.7731623649597 11 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 74.48 -0.5882528686523437 1818.1579644680023 12 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 75.4 -0.6027211547851562 1947.3479464054108 13 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 79.44 -0.7275718383789063 2090.107942342758 14 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 78.64 -0.7587607788085937 2219.256006717682 15 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 80.44 -0.8041292358398437 2348.462959766388 16 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 80.96 -0.8573549438476562 2481.452980995178 17 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 82.48 -0.9122183471679688 2610.362932920456 18 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 82.88 -0.982067138671875 2739.2335090637207 19 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 82.2 -1.0199797607421874 2891.1679768562317 20 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 81.16 -0.9681595703125 3020.9031031131744 21 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 82.04 -0.9848217041015624 3155.568020105362 22 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 85.76 -1.1553791015625 3284.5280129909515 23 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 82.32 -1.106268994140625 3413.497964143753 24 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 86.28 -1.20378994140625 3542.852949857712 25 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 85.8 -1.184898681640625 3685.617977142334 26 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 85.52 -1.19278466796875 3819.502944946289 27 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 84.16 -1.32496025390625 3948.473051548004 28 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 85.96 -1.306826806640625 4077.437967300415 29 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 87.12 -1.358331494140625 4206.452925920486 30 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 87.0 -1.35986982421875 4344.852934122086 31 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 88.24 -1.3779933837890626 4473.748015642166 32 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 87.24 -1.4901389404296874 4615.93186545372 33 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 88.0 -1.436939892578125 4826.289043188095 34 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 84.96 -1.3843115234375 4980.228004693985 35 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 87.64 -1.506219189453125 5109.63795542717 36 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 88.32 -1.5489423583984374 5251.873309850693 37 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 86.76 -1.6106356689453125 5395.23873591423 38 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 86.76 -1.685686328125 5525.087920665741 39 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 86.2 -1.663395751953125 5654.502635955811 40 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 84.44 -1.55254853515625 5793.008036613464 41 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
48 88.96 -1.719674169921875 5921.983046293259 42 {'batch_size': 8, 'epochs': 43, 'learning_rate_init': 2.1495931517605497e-05, 'momentum': 0.6937768258078126, 'weight_decay': 2.7092369306523443e-06}
49 53.2 -0.8594627807617188 113.53592562675476 0 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 75.72 -0.935195849609375 227.44084286689758 1 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 54.56 -1.972421630859375 361.29583764076233 2 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 83.96 -1.5794799072265624 474.94086050987244 3 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 56.2 -1.0138939697265625 589.2106320858002 4 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 87.56 -2.444907275390625 704.2308225631714 5 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 56.12 -0.852822509765625 819.8408796787262 6 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 89.16 -2.238321435546875 935.695826292038 7 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 75.96 -2.613295458984375 1049.360915184021 8 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 82.12 -2.303196923828125 1182.5439434051514 9 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 93.36 -2.79288173828125 1307.9858646392822 10 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 52.24 -1.27071787109375 1423.316172361374 11 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 86.36 -2.606677099609375 1537.6008911132812 12 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 93.12 -3.106094677734375 1645.2908220291138 13 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.64 -3.52105673828125 1759.6608035564423 14 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 93.52 -3.42602587890625 1873.6858699321747 15 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 90.04 -3.5085736328125 2009.7258331775665 16 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 90.84 -3.360590673828125 2125.5559899806976 17 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 89.28 -3.931336083984375 2353.58088350296 18 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.2 -3.988073681640625 2481.7009422779083 19 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.24 -4.00188466796875 2600.1158294677734 20 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.44 -4.3257212890625 2709.5808250904083 21 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.36 -4.75220263671875 2834.9110457897186 22 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.56 -4.75011162109375 2949.4508788585663 23 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.84 -4.3528740234375 3065.8708913326263 24 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 93.64 -2.79105869140625 3183.0559113025665 25 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 86.12 -4.500558984375 3299.395660877228 26 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.68 -4.61551552734375 3415.4558041095734 27 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.84 -3.974564013671875 3523.1858401298523 28 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.72 -4.848868359375 3636.9909253120422 29 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.04 -4.678788671875 3751.0808045864105 30 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.6 -5.3612689453125 3871.2908556461334 31 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.52 -5.3047005859375 3984.8859236240387 32 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.72 -5.3219419921875 4099.275666952133 33 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 85.48 -5.51061982421875 4209.700839996338 34 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 62.88 -1.48642373046875 4327.68079161644 35 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.52 -4.919239453125 4435.445363521576 36 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 93.12 -5.26328212890625 4546.606541633606 37 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.0 -5.6762150390625 4661.265812158585 38 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 95.16 -5.2384291015625 4776.255909204483 39 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 94.84 -5.24272685546875 4890.27087521553 40 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.4 -5.532631640625 5008.795875787735 41 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.56 -5.643206640625 5123.485967874527 42 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.36 -5.344587109375 5238.270867347717 43 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.68 -5.7072806640625 5352.840853214264 44 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.64 -5.6226103515625 5474.695801496506 45 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.6 -5.910909375 5706.9038071632385 46 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
49 96.92 -5.7464890625 5853.565791606903 47 {'batch_size': 32, 'epochs': 48, 'learning_rate_init': 0.006414497493006152, 'momentum': 0.19421571412387062, 'weight_decay': 0.0011233598319370483}
50 57.32 -0.23130323791503907 132.74500441551208 0 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 58.72 -0.2343401123046875 264.7435920238495 1 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 59.16 -0.25099846801757814 402.21436285972595 2 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 60.52 -0.2514690551757813 536.8389108181 3 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 60.76 -0.25582271728515626 666.3950901031494 4 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 61.4 -0.2648273193359375 798.446010351181 5 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 59.8 -0.2538726806640625 930.3241679668427 6 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 62.28 -0.2720315185546875 1058.8868896961212 7 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 61.8 -0.26898114013671875 1190.6717233657837 8 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 62.76 -0.28195623779296874 1321.9715101718903 9 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 63.48 -0.28764966430664063 1450.0184864997864 10 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 62.2 -0.27913899536132813 1583.4401350021362 11 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
50 62.48 -0.2946778015136719 1716.0634577274323 12 {'batch_size': 8, 'epochs': 13, 'learning_rate_init': 2.3544151126431043e-06, 'momentum': 0.6099381327355646, 'weight_decay': 1.2182738678701972e-06}
51 62.6 -0.020102307510375977 126.4203851222992 0 {'batch_size': 16, 'epochs': 5, 'learning_rate_init': 5.206170209136379e-05, 'momentum': 0.6440197270198309, 'weight_decay': 1.3704146572139011e-05}
51 64.08 -0.06103073501586914 252.88756847381592 1 {'batch_size': 16, 'epochs': 5, 'learning_rate_init': 5.206170209136379e-05, 'momentum': 0.6440197270198309, 'weight_decay': 1.3704146572139011e-05}
