0 83.03539633929208 -12.720215054575801 228.9559121131897 0 {'batch_size': 32, 'epochs': 30, 'learning_rate_init': 0.01664672261412472, 'momentum': 0.8579456176227568, 'weight_decay': 0.0024491024634012105}
29 98.49725803005484 -12.130239273287549 7812.962638616562 29 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 99.29492201410156 -12.425488702032219 8293.992741823196 30 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 99.15248201695036 -12.350786508908342 8599.327774047852 31 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 99.04565201908696 -12.352392575516845 8863.738045215607 32 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 98.92457802150844 -12.438412732271784 9110.372705221176 33 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 99.1453600170928 -12.544752314545628 9347.633312702179 34 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 98.6468200270636 -12.46651249707539 9586.582710266113 35 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 99.2165800156684 -12.522013632526646 9812.577847719193 36 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 98.8604800227904 -12.601596432086724 10030.83274102211 37 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 99.05989601880208 -12.741283357249529 10255.492663145065 38 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 98.74652802506944 -12.605167938530187 10475.843348026276 39 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
29 98.81062602378748 -12.311184968629815 10692.71305346489 40 {'batch_size': 64, 'epochs': 41, 'learning_rate_init': 5.401263845805873e-05, 'momentum': 0.9700853359940439, 'weight_decay': 9.143879275351752e-05}
30 2.478455950430881 -0.06536123122799457 473.97484850883484 0 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 6.495263870094723 -0.1544855129480209 770.0743491649628 1 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 7.392635852147283 -0.23915303571043714 1032.7493495941162 2 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 8.603375827932483 -0.3433815373899624 1279.5942783355713 3 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 10.832561783348764 -0.4143852673061858 1530.879874944687 4 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 12.641549747169005 -0.5048221783474651 1770.5443756580353 5 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 15.383519692329607 -0.56652104084533 1985.3292818069458 6 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 17.983049640339008 -0.6817686192186697 2205.6895954608917 7 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 21.950003560999928 -0.752497671744175 2422.779608488083 8 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 22.76191154476177 -0.8743651874825601 2640.5142738819122 9 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 27.03511145929777 -0.9323680927403487 3083.0148224830627 10 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 28.580585428388293 -0.9891292601091537 3398.765116930008 11 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 30.581867388362653 -1.0505118828181161 3673.8448696136475 12 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 31.984901360301972 -1.1309751520536537 3926.9992196559906 13 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 34.28530731429385 -1.185894891073133 4168.889201164246 14 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 34.22833131543337 -1.2753330358675459 4419.5843279361725 15 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 35.958977280820456 -1.3130053646603028 4653.364328145981 16 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 37.78933124421337 -1.3992569228368525 4879.353714227676 17 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 37.58991524820169 -1.4474707927368329 5104.079314470291 18 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 40.55266718894666 -1.5437592647072427 5323.56555891037 19 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 39.918809201623816 -1.613171104386053 5651.23427605629 20 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 42.51121714977565 -1.6241180852440786 6045.6893627643585 21 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 43.401467131970655 -1.7201621318659834 6347.2050404548645 22 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 42.824585143508294 -1.7666733117365412 6614.569714546204 23 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 46.05797307884054 -1.8166173942136117 6863.951738357544 24 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 47.40403105191938 -1.9105204336409403 7097.764780044556 25 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 45.83719108325618 -1.9281690999760468 7339.399673461914 26 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 48.89965102200698 -2.0316791391790394 7554.499265670776 27 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 49.45516701089666 -2.0801400251940745 7772.80930685997 28 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 51.3709849725803 -2.0688791725338547 7989.139486789703 29 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 50.64454098710918 -2.131349316774869 8299.574500083923 30 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 50.0178049996439 -2.18618795333633 8693.994648694992 31 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 51.2641549747169 -2.2543761089871848 8979.344821929932 32 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 53.14436293711274 -2.382213844379191 9221.029150009155 33 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 53.3295349334093 -2.4073553249015998 9449.454910516739 34 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 54.09158891816822 -2.4780795416102843 9671.609290122986 35 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 54.44768891104622 -2.542439944010057 9905.279576778412 36 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 55.2168648956627 -2.6029242684075182 10122.06948542595 37 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 55.950430880991384 -2.6357757462946476 10339.239208936691 38 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 56.099992878000144 -2.6442610783655414 10584.085599184036 39 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 55.879210882415784 -2.685428494139025 10814.749154090881 40 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 56.078626878427464 -2.7686171837659925 11041.110071182251 41 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 57.65258884694822 -2.8180176926664404 11413.099308013916 42 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 56.961754860764906 -2.8773762121744606 11687.769381284714 43 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 58.0300548393989 -2.9442709096942936 11930.83483505249 44 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
30 57.324976853500466 -2.9742652583891456 12172.52927184105 45 {'batch_size': 64, 'epochs': 46, 'learning_rate_init': 1.2339129318716891e-05, 'momentum': 0.40931251767017485, 'weight_decay': 0.0003734628564992667}
31 8.104835837903284 -0.2145607787127441 228.64631724357605 0 {'batch_size': 128, 'epochs': 2, 'learning_rate_init': 4.089454021701936e-05, 'momentum': 0.6114358081435411, 'weight_decay': 0.000385206286018925}
31 14.229755715404886 -0.42310579382925834 455.43606519699097 1 {'batch_size': 128, 'epochs': 2, 'learning_rate_init': 4.089454021701936e-05, 'momentum': 0.6114358081435411, 'weight_decay': 0.000385206286018925}
32 17.527241649455167 -0.603014269154276 223.98727464675903 0 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 29.56342140873157 -1.200277939369838 444.4375400543213 1 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 38.62972722740545 -1.7047668032119454 665.233372926712 2 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 44.042447119151056 -2.170538770312827 889.5622870922089 3 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 50.41663699166726 -2.6111952351943084 1112.0922708511353 4 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 55.55159888896802 -2.9860194673328335 1453.2776668071747 5 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 60.829000783419986 -3.361634900449187 1750.8072791099548 6 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 68.00797663984046 -3.672197077707487 2002.3792941570282 7 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 74.35367851292644 -4.010200541240692 2231.867338180542 8 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 78.37048643259027 -4.334030112244874 2453.917325258255 9 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 80.67801438643971 -4.629297119949153 2675.317563056946 10 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 80.7349903853002 -4.844633733943507 2897.462853908539 11 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 84.03959831920804 -5.181834592344448 3135.402380466461 12 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 84.01823231963536 -5.318874982099368 3375.212402820587 13 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 86.46107827077843 -5.464995920585946 3611.2373702526093 14 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 87.40830425183391 -5.778888330458916 3850.2076420783997 15 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 88.26294423474111 -5.733997036067435 4212.7473566532135 16 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 89.40958621180827 -6.075814449195381 4489.362307071686 17 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 90.0648101987038 -6.3100494717305295 4748.617167472839 18 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 91.2043301759134 -6.3571377187685005 4997.318031787872 19 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 92.26550815468984 -6.55812583626119 5241.927346944809 20 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
32 92.92073214158536 -6.7404957729122525 5495.053295135498 21 {'batch_size': 64, 'epochs': 22, 'learning_rate_init': 4.4868367628781304e-05, 'momentum': 0.7539957518627464, 'weight_decay': 0.0008451992864072253}
33 91.31828217363436 -12.742007889457938 237.82338070869446 0 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 94.82942810341144 -14.249807592114443 471.00327730178833 1 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 96.3677800726444 -15.689933403563392 705.8683197498322 2 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 97.03012605939747 -16.715565395851044 938.7982811927795 3 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.51862402962752 -16.865045001267216 1182.215743780136 4 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.1482800370344 -17.66860919096864 1597.6487798690796 5 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.54711202905776 -17.785821716208613 1904.4792637825012 6 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.575600028488 -17.808347479382366 2198.3979897499084 7 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.01004201979916 -18.024158206915516 2481.1786291599274 8 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 97.67110604657788 -17.80691035161814 2764.7439091205597 9 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.3590200128196 -18.46427885421906 3047.3384449481964 10 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 97.7565700448686 -18.38085481942392 3327.2045261859894 11 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.3234100135318 -19.107825730297098 3612.468683719635 12 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.17676803646464 -18.405047223588507 3895.099179506302 13 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.58272202834556 -18.733104372455834 4333.885985374451 14 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.0029200199416 -19.140646478150206 4638.918009519577 15 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.15248201695036 -19.18517813415288 4928.978750228882 16 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.9673100206538 -19.496587843087042 5206.419670343399 17 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.15960401680792 -19.806974981680323 5490.698830604553 18 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.13111601737768 -19.463935525488136 5768.768857240677 19 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.99579802008404 -19.535899804346702 6048.548968076706 20 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 98.67530802649384 -19.622266636963847 6313.889040470123 21 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.10262801794744 -20.121236546444898 6574.373761415482 22 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.1809700163806 -19.968039156254452 6938.173952817917 23 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.109750017805 -19.959827647777324 7205.298883676529 24 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.15960401680792 -19.972776203360638 7473.980416297913 25 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.09550601808988 -20.126055067942765 7766.008479833603 26 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.109750017805 -19.83409646477559 8041.815580844879 27 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.16672601666548 -20.138487300271027 8317.563580513 28 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.1453600170928 -20.014040111603965 8586.658835172653 29 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.18809201623816 -20.068648932284248 8842.338747739792 30 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.15960401680792 -20.02220294757596 9095.309449195862 31 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.15960401680792 -20.10364236825552 9348.764071702957 32 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.11687201766256 -20.022655888335944 9598.358545780182 33 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
33 99.08126201837476 -19.928375685353384 9849.484975337982 34 {'batch_size': 32, 'epochs': 35, 'learning_rate_init': 0.0022202696130956615, 'momentum': 0.9206912983976281, 'weight_decay': 2.752758055971291e-06}
34 21.928637561427248 -0.8380362256182351 252.58608770370483 0 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 31.38665337226693 -1.5780943511991146 504.09537863731384 1 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 44.88284310234314 -2.1917010632584164 758.9561474323273 2 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 51.5846449683071 -2.697180660028555 1017.5873000621796 3 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 58.60693682786126 -3.2987297878043957 1273.3757898807526 4 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 65.06659069866818 -3.73865948670203 1530.7762069702148 5 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 70.29413859411723 -4.0489641337234765 1795.4015226364136 6 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 76.09856847802862 -4.47815260905145 2069.550793647766 7 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 79.43166441136671 -4.783571658281509 2330.7263221740723 8 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
34 83.03539633929208 -5.165657126591948 2590.031462430954 9 {'batch_size': 64, 'epochs': 10, 'learning_rate_init': 0.0001308813752881274, 'momentum': 0.41801526123950394, 'weight_decay': 6.180895741061655e-05}
35 60.693682786126345 -5.3165928808239045 326.63187050819397 0 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
35 87.10205825795883 -7.927258871532337 626.5062358379364 1 {'batch_size': 64, 'epochs': 23, 'learning_rate_init': 0.0024133323362640507, 'momentum': 0.24610685763824391, 'weight_decay': 1.2956942744684725e-06}
